"Player","Team","Position","Year","Rk","Status","Opponent","FPts","FP/G","%D","ADP","Bye","% Owned"
"Moore, Rondale","Purd","WR,FLX","Fr","479","WW","NW Thu 8:00PM","0","0","2%","-","6","0%"
"Morgan, Tanner","Minn","QB,FLX","Fr","480","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Morse, Matt","Minn","WR,FLX","Jr","481","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Moten IV, John","NW","RB,FLX","Jr","482","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Muhammad, Mustapha","Mich","TE,FLX","Fr","483","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Murphy, Cole","Rut","WR,FLX","Jr","484","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Mustapha, Taj","Wisc","WR,FLX","Fr","485","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Myers, Brandon","Rut","RB,FLX","Fr","486","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Navarro, Donny","Ill","WR,FLX","So","487","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Nelson, Craig","Ind","RB,FLX","Fr","488","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Nelson, Laress","MSU","WR,FLX","So","489","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Nelson, Sean","MD","WR,FLX","Fr","490","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Neuville, Zander","Wisc","TE,FLX","Sr","491","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Niro III, Raymond","NW","WR,FLX","Fr","492","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Nittolo, Rob","Rut","QB,FLX","Sr","493","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Nordin, Quinn","Mich","K","Jr","494","FA","@ND Sat 7:30PM","0","0","96%","176.46","9","0%"
"Norwood, Jakari","Ill","RB,FLX","Fr","495","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"O'Connell, Aidan","Purd","QB,FLX","Fr","496","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Oelsner, Alex","NW","TE,FLX","Fr","497","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Ogwuegbu, Ikechukwu","MD","RB,FLX","Jr","498","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Okonkwo, Chigoziem","MD","TE,FLX","Fr","499","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Olave, Chris","OHSt","WR,FLX","Fr","500","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Otte, Simon","Neb","WR,FLX,LB,DB","Fr","501","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Pabst, Johnny","Ind","QB,FLX","Fr","502","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Pacheco, Isaih","Rut","RB,FLX","Fr","503","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Pallissard, Turner","Iowa","RB,FLX","Fr","504","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Palmer, Griffin","Ill","TE,FLX","So","505","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Park, Andrew","MD","TE,FLX","Fr","506","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Paulson, Jake","Minn","TE,FLX","Fr","507","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Pechac, Kristian","Ind","RB,FLX","Fr","508","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Penix Jr., Michael","Ind","QB,FLX","Fr","509","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Penniston, Kyle","Wisc","TE,FLX","Jr","510","FA","W Ky Fri 9:00PM","0","0","3%","331.9","5","0%"
"Peoples-Jones, Donovan","Mich","WR,FLX","So","511","FA","@ND Sat 7:30PM","0","0","86%","151.46","9","0%"
"Perry, Emmet","Wisc","WR,FLX","Fr","512","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Peters, Brandon","Mich","QB,FLX","Jr","513","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Petras, Spencer","Iowa","QB,FLX","Fr","514","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Petrino, Joseph","MD","K","Fr","515","WW","Tex Sat 12:00PM","0","0","2%","335.9","5","0%"
"Philyor, Whop","Ind","WR,FLX","So","516","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Pickerign, Samuel","Minn","QB,FLX","Fr","517","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Pickering, Barret","Neb","K","Fr","518","FA","Akr Sat 8:00PM","0","0","17%","338.73","9","0%"
"Pigrome, Tyrrell","MD","QB,FLX","So","519","FA","Tex Sat 12:00PM","0","0","68%","234","5","0%"
"Pihlstrom, Alex","Ill","TE,FLX","Fr","520","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Pimentel, Jonathan","Rut","TE,FLX","Fr","521","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Pinegar, Jake","PSU","K","Fr","522","FA","App Sat 3:30PM","0","0","11%","355.8","6","0%"
"Pittman, Darius","Purd","TE,FLX","So","523","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Plocki, Tyler","Mich","RB,FLX","So","524","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Plummer, Jack","Purd","QB,FLX","Fr","525","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Pottebaum, Monte","Iowa","RB,FLX,LB","Fr","526","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Prater, Garyn","OHSt","WR,FLX","So","527","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Prather, James","NW","TE,FLX","Sr","528","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Pryor, Kendric","Wisc","WR,FLX","So","529","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Pugh, Aslan","Rut","RB,FLX","So","530","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Pugh, Trey","NW","TE,FLX","So","531","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Rafdal, Kurt","Neb","TE,FLX","Fr","532","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Ragaini, Nico","Iowa","WR,FLX","Fr","533","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Ramsey, Peyton","Ind","QB,FLX","So","534","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Reams, Caleb","Ill","WR,TE,FLX","Jr","535","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Reese, Steven","NW","WR,FLX","Jr","536","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Reimers, Bryan","Neb","WR,FLX","Sr","537","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Rescigno, Giovanni","Rut","QB,FLX","Sr","538","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Rivers II, M.J.","Ill","QB,FLX","Fr","539","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Robbins, Brandon","Neb","WR,FLX","Fr","540","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Roberts, Austin","Ill","RB,TE,FLX","Sr","541","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Robinson, Daevon","Rut","WR,FLX","Fr","542","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Robinson, Matt","Ill","QB,FLX","Fr","543","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Rose, Austin","Neb","RB,FLX","Sr","544","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Rosenthal, Max","MSU","RB,FLX","Fr","545","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Roski, Zack","MD","TE,FLX","So","546","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Rosowski, P.J.","Wisc","K","Sr","547","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Ross, Brady","Iowa","RB,FLX","Jr","548","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Rossi, Mitch","OHSt","RB,FLX","So","549","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Ruckert, Jeremy","OHSt","TE,FLX","Fr","550","FA","OreSt Sat 12:00PM","0","0","3%","399.9","9","0%"
"Ruth, Connor","Neb","RB,FLX","Fr","551","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Ryerse, Grant","Minn","K","Fr","552","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Saari, Mark","Wisc","RB,FLX","Sr","553","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Sampson, Cormac","Wisc","TE,FLX","Fr","554","WW","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Samuels, O'Maury","Mich","RB,FLX","So","555","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Sandy, Carlos","Ill","WR,FLX","Fr","556","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Santaga, Jon","Minn","QB,FLX,DB","Fr","557","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Sargent, Mekhi","Iowa","RB,FLX","So","558","WW","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Sargent, Noah","MSU","RB,FLX","So","559","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Saunders, C.J.","OHSt","WR,FLX","Sr","560","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Schipper, Brady","Wisc","WR,FLX","Fr","561","WW","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Schmidt, Ryan","Iowa","QB,FLX","Jr","562","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Schoenle, Nate","Mich","WR,FLX","Jr","563","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Schoonmaker, Luke","Mich","TE,FLX","Fr","564","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Schulte, Bryce","Iowa","TE,FLX","Fr","565","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Schwob, Robert","MD","TE,FLX","So","566","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Scott, Stevie","Ind","RB,FLX","Fr","567","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Selzer, Alan","Mich","K","Jr","568","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Selzer, Carter","Mich","TE,FLX","So","569","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Sessa, Michael","Mich","QB,FLX","Jr","570","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Seybert, Matt","MSU","TE,FLX,DL","Jr","571","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Shaw, Bradrick","Wisc","RB,FLX","Jr","572","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Shayotovich, Luke","Ind","WR,FLX","Fr","573","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Shinsky, Mike","MD","K","Jr","574","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Shoop, Tyler","PSU","WR,FLX","Jr","575","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Shorter, Justin","PSU","WR,FLX","Fr","576","FA","App Sat 3:30PM","0","0","90%","185.39","6","0%"
"Shudak, Caleb","Iowa","K","So","577","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Shuster, Michael","PSU","QB,FLX","So","578","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Sims, Kenyon","Ill","RB,FLX","Fr","579","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Sindelar, Elijah","Purd","QB,FLX","Jr","580","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Sipe, Nick","Purd","QB,FLX","Fr","581","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Sitkowski, Artur","Rut","QB,FLX","Fr","582","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Skowronek, Bennett","NW","WR,FLX","Jr","583","FA","@Purd Thu 8:00PM","0","0","12%","-","4","0%"
"Slade, Ricky","PSU","RB,FLX","Fr","584","FA","App Sat 3:30PM","0","0","2%","498.6","6","0%"
"Smalling, Ricky","Ill","WR,FLX","So","585","FA","Kent Sat 12:00PM","0","0","1%","407.2","5","0%"
"Smith, Aidan","NW","QB,FLX","So","586","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Smith, Brandon","Iowa","WR,FLX","So","587","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Smith, Kendall","Ill","WR,FLX,DB","So","588","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Smith, L'Christian","OHSt","WR,FLX","Fr","589","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Smith-Marsette, Ihmir","Iowa","WR,FLX","So","590","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Smolar, Jared","Ind","K","So","591","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Snead, Brian","OHSt","RB,FLX","Fr","592","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Sneed, Trey","Rut","RB,FLX","So","593","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Snorweah, Charles","Rut","RB,FLX","Jr","594","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Sokol, Matt","MSU","TE,FLX","Sr","595","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Sowards, Brandon","MSU","WR,FLX","Sr","596","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Spann-Ford, Brevyn","Minn","TE,FLX","Fr","597","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Sparks, Jared","Purd","QB,WR,FLX","So","598","FA","NW Thu 8:00PM","0","0","10%","-","6","0%"
"Spielman, JD","Neb","WR,FLX","So","599","FA","Akr Sat 8:00PM","0","0","100%","179.14","9","0%"
"Stacy, Cam","Ill","WR,FLX","Fr","600","WW","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Stampley, Dominic","Ill","WR,FLX","So","601","WW","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Stanley, Nate","Iowa","QB,FLX","Jr","602","FA","NIU Sat 3:30PM","0","0","100%","122.28","5","0%"
"Stevens, Tommy","PSU","QB,FLX","Jr","603","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Stewart Jr., Darrell","MSU","WR,FLX","Jr","604","FA","UtSt Fri 7:00PM","0","0","6%","386.1","3","0%"
"Stillmunkes, Kordell","Iowa","RB,FLX","Fr","605","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Stoll, Jack","Neb","TE,FLX","So","606","FA","Akr Sat 8:00PM","0","0","6%","389.1","9","0%"
"Subbert, Ben","Iowa","TE,FLX","Fr","607","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Sullivan-Brown, Cam","PSU","WR,FLX","Fr","608","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Taylor, A.J.","Wisc","WR,FLX","Jr","609","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Taylor, Coran","Ill","QB,FLX","Fr","610","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Taylor, Kory","Purd","WR,FLX","Fr","611","WW","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Taylor, Kurt","Mich","RB,FLX","So","612","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Taylor, Prince","Rut","WR,FLX","So","613","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Taylor, Reese","Ind","WR,FLX,DB","Fr","614","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Teague, Master","OHSt","RB,FLX","Fr","615","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Thomas, Alante","MSU","RB,FLX","So","616","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Thomas, Cam","Ill","QB,FLX","So","617","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Thomas, Connor","Ind","RB,FLX","So","618","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Thomas, Drew","Iowa","WR,FLX","Fr","619","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Thomas, Dylan","Ill","WR,FLX","Fr","620","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Thompson, True","Minn","WR,FLX","So","621","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Thurman, Andrew","Neb","WR,FLX","Fr","622","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Tirmonia, Jackson","NW","WR,FLX","So","623","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Tobin, Justin","PSU","K","Jr","624","WW","App Sat 3:30PM","0","0","0%","-","6","0%"
"Tracy, Jr., Tyrone","Iowa","WR,FLX","Fr","625","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Trussell, Jess","Purd","TE,FLX","Jr","626","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Turner, Christian","Mich","RB,FLX","Fr","627","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Turner, DJ","MD","WR,FLX","Jr","628","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Van Dyne, Harry","Minn","WR,FLX","Fr","629","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Van Dyne, Yale","Minn","WR,FLX","So","630","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"VanSumeren, Ben","Mich","RB,FLX","Fr","631","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Vanden Boom, Danny","Wisc","QB,FLX","Fr","632","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Vedral, Noah","Neb","QB,FLX","So","633","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Veingrad, Ryan","Mich","TE,FLX,DL","So","634","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Vejvoda, Nate","Iowa","TE,FLX","Jr","635","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Victor, Binjimen","OHSt","WR,FLX","Jr","636","FA","OreSt Sat 12:00PM","0","0","10%","-","9","0%"
"Vokolek, Travis","Rut","TE,FLX","So","637","FA","TxSt Sat 12:00PM","0","0","1%","427.8","9","0%"
"Wainwright, Muhammad","Rut","TE,FLX,DL","Sr","638","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Walker Jr., Ronnie","Ind","RB,FLX","Fr","639","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Walker, Bobby","Ill","TE,FLX","Jr","640","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Walker, Brock","Minn","K","Fr","641","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Wangler, Jared","Mich","RB,FLX","Sr","642","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Wanner, Coy","Wisc","RB,TE,FLX","Fr","643","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Warner, Kade","Neb","WR,FLX","Fr","644","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Washington, Maurice","Neb","RB,FLX","Fr","645","FA","Akr Sat 8:00PM","0","0","10%","366.4","9","0%"
"Watercutter, Ryan","Ind","TE,FLX","Sr","646","FA","@FLInt Sat 7:00PM","0","0","10%","-","10","0%"
"Watson, Nakia","Wisc","RB,FLX","Fr","647","WW","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Watt, Dominick","Neb","WR,FLX","Fr","648","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Watts, Jahz","MSU","WR,FLX","Fr","649","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Welch, Andre","MSU","WR,FLX","So","650","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Welde, Christopher","PSU","RB,WR,FLX,DB","Jr","651","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Weller, Justin","PSU","WR,FLX","Fr","652","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"West, Jacob","Mich","QB,FLX,DB","Sr","653","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"White, Brendan","Mich","WR,FLX","Sr","654","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"White, Brendon","OHSt","WR,FLX,DB","So","655","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"White, Cody","MSU","WR,FLX","So","656","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"White, De'Shawn","OHSt","WR,FLX","So","657","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Whittaker, Jason","NW","QB,FLX","Fr","658","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Wieting, Nate","Iowa","TE,FLX","Jr","659","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Williams, Bryce","Minn","RB,FLX","Fr","660","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Williams, Justice","Ill","WR,FLX,LB","Jr","661","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Williams, Mike","Neb","WR,FLX","Jr","662","FA","Akr Sat 8:00PM","0","0","5%","-","9","0%"
"Wilson, Tru","Mich","RB,FLX","Jr","663","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Witham, Bryce","Minn","TE,FLX","Jr","664","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Witherspoon, Clayton","Minn","TE,FLX","Fr","665","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Wittwer, Max","Mich","QB,FLX","Fr","666","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Wolf, Chase","Wisc","QB,FLX","Fr","667","WW","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Woods, Paul","Rut","WR,FLX","Fr","668","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Woodyard, Jaron","Neb","WR,FLX","Jr","669","FA","Akr Sat 8:00PM","0","0","5%","-","9","0%"
"Wormley, Everett","Rut","WR,FLX","So","670","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Worship, Richie","Purd","RB,FLX","Jr","671","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Wright, Terry","Purd","WR,FLX","Sr","672","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Young, Conor","Neb","WR,FLX","Jr","673","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Young, Devonte","Iowa","WR,FLX","Jr","674","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Young, Jack","Mich","WR,FLX","So","675","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Young, Toren","Iowa","RB,FLX","So","676","FA","NIU Sat 3:30PM","0","0","100%","136.64","5","0%"
"Zembiec, Jake","PSU","QB,FLX","So","677","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Zico, Isaac","Purd","WR,FLX","Sr","678","FA","NW Thu 8:00PM","0","0","7%","-","6","0%"
"Abdulaziz, Rani","Rut","DB","Fr","679","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Abraham, Kessawn","Rut","DB","Fr","680","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Abrams, Jacob","Purd","DB","Fr","681","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Adams, Tony","Ill","DB","So","682","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Ahanotu, Mayan","Minn","DL","Fr","683","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Alexander, Dillon","MSU","DL","Sr","684","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Alexander, Jalen","MD","DL","Fr","685","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Alexander, Jaylan","Purd","LB","Fr","686","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Alexander, Justice","MSU","DL","Jr","687","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Alexander, Quayshon","Neb","LB","So","688","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Allen, Thomas","Ind","LB","Fr","689","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Alston, David","Neb","LB","Fr","690","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Anderson, Avery","Neb","DB","Jr","691","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Anderson, Danny","Minn","LB","Fr","692","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Anderson, Fyn","Neb","DL","Jr","693","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Anderson, Nick","Iowa","LB","Jr","694","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Anderson, Nihym","MD","LB","Fr","695","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Andrea, Alec","Ill","DB","Fr","696","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Andrighetto, Lucas","Mich","DB","Fr","697","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Anthony, Jordan","Mich","LB","So","698","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Anyanwu, Chee","NW","LB","Fr","699","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Archer, Jake","Neb","LB","Fr","700","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Arnette, Damon","OHSt","DB","Jr","701","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Asher, Jones","Purd","LB","Fr","702","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Aune, Josh","Minn","DB","Fr","703","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Avery, Calvin","Ill","DL","Fr","704","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Avery, Tre","Rut","DB","So","705","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Baca, Steve","MD","LB","Jr","706","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Bachie, Joe","MSU","LB","Jr","707","FA","UtSt Fri 7:00PM","0","0","100%","248","3","-"
"Balistreri, Michael","Wisc","DL","Fr","708","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Ball, Elijah","Purd","DB","Fr","709","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Ball, Marcelino","Ind","DB","So","710","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Banderas, Anthony","Neb","LB","Fr","711","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Banks, Sevyn","OHSt","DB","Fr","712","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Barber, Damion","PSU","DL","Fr","713","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Barber, Thomas","Minn","LB","Jr","714","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Barnes, Derrick","Purd","LB","So","715","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Barron, Ty","Minn","LB","Fr","716","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Barrow, Malik","OHSt","DL","So","717","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Barrow, Tim","Rut","DB","Fr","718","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Barry, Mohamed","Neb","LB","Jr","719","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
